"'data_estimativa'";"data_pagamento";"base_de_calculo";"perc_transmitido";"'finalidade_construcao'";"'logradouro'";"n_endereco";"n_unidade";"'complemento_endereco'";"'bairro'";"cep";"area_total_terreno";"area_constr_total";"area_constr_privativa";"ano_construcao";"'n_matricula_reg_imoveis'";"'n_zona_reg_imoveis'";"'situacao'"
"'2020-10-15'";"2020-10-15 00:00:00";"200000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua do riachuelo'";"201""";"";"'apto 0806 edf marcilio dias'";"'Boa Vista'";"";"468,0";"112,99";"112,99";"1969""";"''";"''";"'CONCLUIDO'"
"'2020-11-16'";"2020-11-16 00:00:00";"70000.00";"100.00";"'Loja > 4 Pavimentos'";"'rua do riachuelo'";"189""";"";"'sobreloja 0008 edf alm barroso'";"'Boa Vista'";"";"480,0";"52,32";"52,32";"1974""";"''";"''";"'CONCLUIDO'"
"'2020-03-05'";"2020-03-05 00:00:00";"88005.09";"100.00";"'Apartamento > 4 Pavimentos'";"'av conde da boa vista'";"170""";"";"'apto 0403 edf sion'";"'Boa Vista'";"";"204,8";"43,7";"43,7";"1966""";"''";"''";"'CONCLUIDO'"
"'2020-09-08'";"2020-09-08 00:00:00";"60000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua do riachuelo'";"105""";"";"'sala 0312 edf círculo católico'";"'Boa Vista'";"";"1484,9";"33,24";"33,24";"1971""";"''";"''";"'CONCLUIDO'"
"'2020-12-17'";"2020-12-17 00:00:00";"60000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua do riachuelo'";"105""";"";"'sala 0216 edf círculo católico'";"'Boa Vista'";"";"1484,9";"33,24";"33,24";"1971""";"''";"''";"'CONCLUIDO'"
"'2020-03-11'";"2020-03-11 00:00:00";"55000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua do riachuelo'";"105""";"";"'sala 0805 edf círculo católico'";"'Boa Vista'";"";"1484,9";"33,24";"33,24";"1971""";"''";"''";"'CONCLUIDO'"
"'2020-12-09'";"2020-12-09 00:00:00";"140000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua do riachuelo'";"105""";"";"'sala 0214 edf círculo católico'";"'Boa Vista'";"";"1484,9";"79,79";"79,79";"1971""";"''";"''";"'CONCLUIDO'"
"'2020-09-28'";"2020-09-28 00:00:00";"50971.75";"100.00";"'Sala > 4 Pavimentos'";"'rua do riachuelo'";"105""";"";"'sala 0417 edf círculo católico'";"'Boa Vista'";"";"1484,9";"33,24";"33,24";"1971""";"''";"''";"'CONCLUIDO'"
"'2020-03-20'";"2020-03-20 00:00:00";"60000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua do riachuelo'";"105""";"";"'sala 0812 edf círculo católico'";"'Boa Vista'";"";"1484,9";"33,24";"33,24";"1971""";"''";"''";"'CONCLUIDO'"
"'2020-03-13'";"2020-03-13 00:00:00";"20000.00";"100.00";"'Edificação Garagem'";"'rua da uniao'";"121""";"";"'garagem 0645 bloco b'";"'Boa Vista'";"";"1949,18";"27,31";"27,31";"1979""";"''";"''";"'CONCLUIDO'"
"'2020-10-20'";"2020-10-20 00:00:00";"20000.00";"100.00";"'Edificação Garagem'";"'rua da uniao'";"121""";"";"'garagem 0s-3 edf garagem central'";"'Boa Vista'";"";"1949,18";"27,32";"27,32";"1979""";"''";"''";"'CONCLUIDO'"
"'2020-03-10'";"2020-03-10 00:00:00";"20000.00";"100.00";"'Edificação Garagem'";"'rua da uniao'";"121""";"";"'garagem 0s-8 edf garagem central'";"'Boa Vista'";"";"1949,18";"27,38";"27,38";"1979""";"''";"''";"'CONCLUIDO'"
"'2020-03-11'";"2020-03-11 00:00:00";"20000.00";"100.00";"'Edificação Garagem'";"'rua da uniao'";"121""";"";"'garagem 0s-9 edf garagem central'";"'Boa Vista'";"";"1949,18";"27,38";"27,38";"1979""";"''";"''";"'CONCLUIDO'"
"'2020-03-10'";"2020-03-10 00:00:00";"20000.00";"100.00";"'Edificação Garagem'";"'rua da uniao'";"121""";"";"'garagem s_13 edf garagem central'";"'Boa Vista'";"";"1949,18";"27,38";"27,38";"1979""";"''";"''";"'CONCLUIDO'"
"'2020-11-20'";"2020-11-20 00:00:00";"80000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da uniao'";"27""";"";"'apto 1103 edf sumaré'";"'Boa Vista'";"";"224,2";"40,47";"40,47";"1964""";"''";"''";"'CONCLUIDO'"
"'2020-11-03'";"2020-11-03 00:00:00";"150000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"295""";"";"'apto 0306 edf sao cristovao'";"'Boa Vista'";"";"1233,0";"55,67";"55,67";"1975""";"''";"''";"'CONCLUIDO'"
"'2020-09-25'";"2020-09-25 00:00:00";"117684.96";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"295""";"";"'apto 1313 edf sao cristovao'";"'Boa Vista'";"";"1233,0";"54,26";"54,26";"1975""";"''";"''";"'CONCLUIDO'"
"'2020-02-04'";"2020-02-04 00:00:00";"110000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"295""";"";"'apto 0511 edf sao cristovao'";"'Boa Vista'";"";"1233,0";"54,26";"54,26";"1975""";"''";"''";"'CONCLUIDO'"
"'2020-11-05'";"2020-11-05 00:00:00";"140000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"295""";"";"'apto 0204 edf sao cristovao'";"'Boa Vista'";"";"1233,0";"54,26";"54,26";"1975""";"''";"''";"'CONCLUIDO'"
"'2020-07-22'";"2020-07-22 00:00:00";"105000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"325""";"";"'apto 0011 edf ebano'";"'Boa Vista'";"";"1083,0";"50,98";"50,98";"1982""";"''";"''";"'CONCLUIDO'"
"'2020-07-10'";"2020-07-10 00:00:00";"110000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"325""";"";"'apto 0219 edf ebano'";"'Boa Vista'";"";"1083,0";"51,54";"51,54";"1982""";"''";"''";"'CONCLUIDO'"
"'2020-01-23'";"2020-01-23 00:00:00";"125000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"325""";"";"'apto 0308 edf ebano'";"'Boa Vista'";"";"1083,0";"53,18";"53,18";"1982""";"''";"''";"'CONCLUIDO'"
"'2020-03-05'";"2020-03-05 00:00:00";"111037.88";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"325""";"";"'apto 1120 edf ebano'";"'Boa Vista'";"";"1083,0";"51,54";"51,54";"1982""";"''";"''";"'CONCLUIDO'"
"'2020-01-27'";"2020-01-27 00:00:00";"150000.00";"100.00";"'Loja > 4 Pavimentos'";"'rua da aurora'";"325""";"";"'loja 2 edf ebano'";"'Boa Vista'";"";"1083,0";"239,59";"239,59";"1982""";"''";"''";"'CONCLUIDO'"
"'2020-01-27'";"2020-01-27 00:00:00";"150000.00";"100.00";"'Loja > 4 Pavimentos'";"'rua da aurora'";"325""";"";"'loja 2 edf ebano'";"'Boa Vista'";"";"1083,0";"239,59";"239,59";"1982""";"''";"''";"'CONCLUIDO'"
"'2020-09-25'";"2020-09-25 00:00:00";"220000.00";"100.00";"'Loja > 4 Pavimentos'";"'rua da aurora'";"325""";"";"'loja 0005 edf ebano'";"'Boa Vista'";"";"1083,0";"85,09";"85,09";"1982""";"''";"''";"'CONCLUIDO'"
"'2020-12-18'";"2020-12-18 00:00:00";"120000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"325""";"";"'apto 0117 edf ebano'";"'Boa Vista'";"";"1083,0";"56,87";"56,87";"1982""";"''";"''";"'CONCLUIDO'"
"'2020-07-22'";"2020-07-22 00:00:00";"110000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"325""";"";"'apto 0119 edf ebano'";"'Boa Vista'";"";"1083,0";"51,54";"51,54";"1982""";"''";"''";"'CONCLUIDO'"
"'2020-02-04'";"2020-02-04 00:00:00";"105000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"325""";"";"'apto 0805 edf ebano'";"'Boa Vista'";"";"1083,0";"53,18";"53,18";"1982""";"''";"''";"'CONCLUIDO'"
"'2020-12-27'";"2020-12-27 00:00:00";"30776.00";"100.00";"'Sala > 4 Pavimentos'";"'rua da aurora'";"175""";"";"'sala 906 bloco c'";"'Boa Vista'";"";"2205,0";"23,0";"23,0";"1968""";"''";"''";"'CONCLUIDO'"
"'2020-07-30'";"2020-07-30 00:00:00";"60000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av conde da boa vista'";"149""";"";"'apto 1006 bloco a'";"'Boa Vista'";"";"584,28";"20,33";"20,33";"1961""";"''";"''";"'CONCLUIDO'"
"'2020-09-11'";"2020-09-11 00:00:00";"50000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av conde da boa vista'";"149""";"";"'apto 1106 bloco a'";"'Boa Vista'";"";"584,28";"20,33";"20,33";"1961""";"''";"''";"'CONCLUIDO'"
"'2020-01-30'";"2020-01-30 00:00:00";"93131.10";"100.00";"'Apartamento > 4 Pavimentos'";"'av conde da boa vista'";"85""";"";"'apto 0805 edf santa rita'";"'Boa Vista'";"";"663,48";"52,3";"52,3";"1965""";"''";"''";"'CONCLUIDO'"
"'2020-11-19'";"2020-11-19 00:00:00";"1.00";"100.00";"'Instituição Financeira'";"'rua imperatriz tereza cristina'";"146""";"";"''";"'Boa Vista'";"";"458,0";"5184,0";"5184,0";"1982""";"''";"''";"'CONCLUIDO'"
"'2020-10-26'";"2020-10-26 00:00:00";"53647.84";"100.00";"'Sala > 4 Pavimentos'";"'rua sete de setembro'";"42""";"";"'sala 0201 edf independência'";"'Boa Vista'";"";"413,76";"29,0";"29,0";"1970""";"''";"''";"'CONCLUIDO'"
"'2020-08-06'";"2020-08-06 00:00:00";"62158.52";"100.00";"'Sala > 4 Pavimentos'";"'rua sete de setembro'";"42""";"";"'sala 0605 edf independência'";"'Boa Vista'";"";"413,76";"53,0";"53,0";"1970""";"''";"''";"'CONCLUIDO'"
"'2020-07-30'";"2020-07-30 00:00:00";"40000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua sete de setembro'";"42""";"";"'sala 0107 edf independência'";"'Boa Vista'";"";"413,76";"32,0";"32,0";"1970""";"''";"''";"'CONCLUIDO'"
"'2020-09-08'";"2020-09-08 00:00:00";"120000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av conde da boa vista'";"247""";"";"'apto 1106 edf suape'";"'Boa Vista'";"";"814,86";"63,0";"63,0";"1969""";"''";"''";"'CONCLUIDO'"
"'2020-05-26'";"2020-05-26 00:00:00";"110000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av conde da boa vista'";"247""";"";"'apto 0404 edf suape'";"'Boa Vista'";"";"814,86";"58,0";"58,0";"1969""";"''";"''";"'CONCLUIDO'"
"'2020-10-15'";"2020-10-15 00:00:00";"198823.14";"100.00";"'Apartamento > 4 Pavimentos'";"'av conde da boa vista'";"247""";"";"'apto 0807 edf suape'";"'Boa Vista'";"";"814,86";"109,0";"109,0";"1969""";"''";"''";"'CONCLUIDO'"
"'2020-10-15'";"2020-10-15 00:00:00";"106459.49";"100.00";"'Apartamento > 4 Pavimentos'";"'av conde da boa vista'";"247""";"";"'apto 1303 edf suape'";"'Boa Vista'";"";"814,86";"54,5";"54,5";"1969""";"''";"''";"'CONCLUIDO'"
"'2020-11-17'";"2020-11-17 00:00:00";"210000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua sete de setembro'";"105""";"";"'apto 0201 edf mandacaru'";"'Boa Vista'";"";"680,0";"87,45";"87,45";"1961""";"''";"''";"'CONCLUIDO'"
"'2020-08-21'";"2020-08-21 00:00:00";"58726.36";"100.00";"'Apartamento > 4 Pavimentos'";"'rua do hospicio'";"194""";"";"'apto 0105 edf olimpia'";"'Boa Vista'";"";"677,6";"29,79";"29,79";"1976""";"''";"''";"'CONCLUIDO'"
"'2020-12-02'";"2020-12-02 00:00:00";"190000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"127""";"";"'apto 0604 edf santa alice'";"'Boa Vista'";"";"589,0";"130,0";"130,0";"1956""";"''";"''";"'CONCLUIDO'"
"'2020-04-20'";"2020-04-20 00:00:00";"144217.64";"100.00";"'Apartamento > 4 Pavimentos'";"'prc machado de assis'";"63""";"";"'apto 0708 edf tereza cristina'";"'Boa Vista'";"";"558,0";"75,4";"75,4";"1958""";"''";"''";"'CONCLUIDO'"
"'2020-11-09'";"2020-11-09 00:00:00";"159456.37";"100.00";"'Apartamento > 4 Pavimentos'";"'rua imperatriz tereza cristina'";"187""";"";"'apto 0501'";"'Boa Vista'";"";"183,75";"176,4";"176,4";"1961""";"''";"''";"'CONCLUIDO'"
"'2020-02-19'";"2020-02-19 00:00:00";"135000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'1tr bulhoes marques'";"15""";"";"'apto 0303 edf evariste galois'";"'Boa Vista'";"";"762,4";"46,22";"46,22";"1970""";"''";"''";"'CONCLUIDO'"
"'2020-11-18'";"2020-11-18 00:00:00";"130000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'1tr bulhoes marques'";"15""";"";"'apto 0808 edf evariste galois'";"'Boa Vista'";"";"762,4";"44,47";"44,47";"1970""";"''";"''";"'CONCLUIDO'"
"'2020-12-10'";"2020-12-10 00:00:00";"56670.63";"100.00";"'Sala > 4 Pavimentos'";"'rua bulhões marques'";"19""";"";"'sala 0310 edf zykatz'";"'Boa Vista'";"";"441,5";"30,3";"30,3";"1969""";"''";"''";"'CONCLUIDO'"
"'2020-11-20'";"2020-11-20 00:00:00";"132000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da gloria'";"445""";"";"'apto 0405 edf são paulo'";"'Boa Vista'";"";"672,0";"40,77";"40,77";"1975""";"''";"''";"'CONCLUIDO'"
"'2020-12-02'";"2020-12-02 00:00:00";"1.00";"100.00";"'Casa'";"'rua da gloria'";"417""";"";"''";"'Boa Vista'";"";"176,0";"117,0";"117,0";"1939""";"''";"''";"'CONCLUIDO'"
"'2020-12-07'";"2020-12-07 00:00:00";"17000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua da gloria'";"197""";"";"'apto 006 bloco 1and'";"'Boa Vista'";"";"579,5";"60,73";"60,73";"1964""";"''";"''";"'CONCLUIDO'"
"'2020-09-09'";"2020-09-09 00:00:00";"60000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua cleto campelo'";"44""";"";"'sala 0407 edf continental'";"'Santo Antonio'";"";"990,0";"25,05";"25,05";"1962""";"''";"''";"'CONCLUIDO'"
"'2020-09-02'";"2020-09-02 00:00:00";"63483.00";"100.00";"'Sala > 4 Pavimentos'";"'rua cleto campelo'";"44""";"";"'sala 0408 edf continental'";"'Santo Antonio'";"";"990,0";"37,77";"37,77";"1962""";"''";"''";"'CONCLUIDO'"
"'2020-02-11'";"2020-02-11 00:00:00";"50000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua cleto campelo'";"44""";"";"'sala 0422 edf continental'";"'Santo Antonio'";"";"990,0";"27,48";"27,48";"1962""";"''";"''";"'CONCLUIDO'"
"'2020-01-17'";"2020-01-17 00:00:00";"60000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua cleto campelo'";"44""";"";"'sala 0801 edf continental'";"'Santo Antonio'";"";"990,0";"30,26";"30,26";"1962""";"''";"''";"'CONCLUIDO'"
"'2020-02-13'";"2020-02-13 00:00:00";"60000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua cleto campelo'";"44""";"";"'sala 0811 edf continental'";"'Santo Antonio'";"";"990,0";"36,27";"36,27";"1962""";"''";"''";"'CONCLUIDO'"
"'2020-03-05'";"2020-03-05 00:00:00";"30000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua cleto campelo'";"44""";"";"'apto 1105 edf continental'";"'Santo Antonio'";"";"990,0";"18,0";"18,0";"1962""";"''";"''";"'CONCLUIDO'"
"'2020-03-18'";"2020-03-18 00:00:00";"101000.00";"100.00";"'Loja > 4 Pavimentos'";"'rua cleto campelo'";"44""";"";"'loja 0010 edf continental'";"'Santo Antonio'";"";"990,0";"75,36";"75,36";"1962""";"''";"''";"'CONCLUIDO'"
"'2020-10-26'";"2020-10-26 00:00:00";"62336.08";"100.00";"'Sala > 4 Pavimentos'";"'rua siqueira campos'";"279""";"";"'sala 0904 edf brasília'";"'Santo Antonio'";"";"825,0";"32,7";"32,7";"1963""";"''";"''";"'CONCLUIDO'"
"'2020-11-01'";"2020-11-01 00:00:00";"70000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua diario de pernambuco'";"28""";"";"'sala 0071 edf bitury'";"'Santo Antonio'";"";"274,11";"30,93";"30,93";"1968""";"''";"''";"'CONCLUIDO'"
"'2020-11-20'";"2020-11-20 00:00:00";"70000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua diario de pernambuco'";"28""";"";"'sala 0044 edf bitury'";"'Santo Antonio'";"";"274,11";"33,24";"33,24";"1968""";"''";"''";"'CONCLUIDO'"
"'2020-07-20'";"2020-07-20 00:00:00";"200000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua engenheiro ubaldo gomes de matos'";"53""";"";"'sala 0021 edf domar'";"'Santo Antonio'";"";"495,0";"204,61";"204,61";"1964""";"''";"''";"'CONCLUIDO'"
"'2020-10-22'";"2020-10-22 00:00:00";"60110.69";"100.00";"'Sala > 4 Pavimentos'";"'rua siqueira campos'";"45""";"";"'sala 0804 edf lygia uchoa de medeiros'";"'Santo Antonio'";"";"255,1";"71,72";"71,72";"1968""";"''";"''";"'CONCLUIDO'"
"'2020-09-15'";"2020-09-15 00:00:00";"60110.69";"100.00";"'Sala > 4 Pavimentos'";"'rua siqueira campos'";"45""";"";"'sala 0802 edf lygia uchoa de medeiros'";"'Santo Antonio'";"";"255,1";"72,0";"72,0";"1968""";"''";"''";"'CONCLUIDO'"
"'2020-09-15'";"2020-09-15 00:00:00";"60110.69";"100.00";"'Sala > 4 Pavimentos'";"'rua siqueira campos'";"45""";"";"'sala 0803 edf lygia uchoa de medeiros'";"'Santo Antonio'";"";"255,1";"60,0";"60,0";"1968""";"''";"''";"'CONCLUIDO'"
"'2020-10-30'";"2020-10-30 00:00:00";"110000.00";"100.00";"'Instituição Financeira'";"'rua imperador dom pedro ii'";"307""";"";"'sala 0702 edf banco mercantil de pe'";"'Santo Antonio'";"";"328,6";"103,7";"103,7";"1980""";"''";"''";"'CONCLUIDO'"
"'2020-11-03'";"2020-11-03 00:00:00";"75000.00";"100.00";"'Instituição Financeira'";"'rua imperador dom pedro ii'";"307""";"";"'sala 0701 edf banco mercantil de pe'";"'Santo Antonio'";"";"328,6";"69,22";"69,22";"1980""";"''";"''";"'CONCLUIDO'"
"'2020-10-08'";"2020-10-08 00:00:00";"139891.85";"100.00";"'Instituição Financeira'";"'rua imperador dom pedro ii'";"307""";"";"'sala 1103 edf banco mercantil de pe'";"'Santo Antonio'";"";"328,6";"128,49";"128,49";"1980""";"''";"''";"'CONCLUIDO'"
"'2020-02-14'";"2020-02-14 00:00:00";"1055393.00";"100.00";"'Sala > 4 Pavimentos'";"'av guararapes'";"131""";"";"'sobreloja 3'";"'Santo Antonio'";"";"547,0";"432,3";"432,3";"1946""";"''";"''";"'CONCLUIDO'"
"'2020-02-14'";"2020-02-14 00:00:00";"1055393.00";"100.00";"'Sala > 4 Pavimentos'";"'av guararapes'";"131""";"";"'sobreloja 5'";"'Santo Antonio'";"";"547,0";"432,2";"432,2";"1946""";"''";"''";"'CONCLUIDO'"
"'2020-02-14'";"2020-02-14 00:00:00";"1055393.00";"100.00";"'Sala > 4 Pavimentos'";"'av guararapes'";"131""";"";"'sobreloja 6'";"'Santo Antonio'";"";"547,0";"432,3";"432,3";"1946""";"''";"''";"'CONCLUIDO'"
"'2020-02-14'";"2020-02-14 00:00:00";"1055393.00";"100.00";"'Sala > 4 Pavimentos'";"'av guararapes'";"131""";"";"'sobreloja 7'";"'Santo Antonio'";"";"547,0";"432,3";"432,3";"1946""";"''";"''";"'CONCLUIDO'"
"'2020-02-14'";"2020-02-14 00:00:00";"1055393.00";"100.00";"'Sala > 4 Pavimentos'";"'av guararapes'";"131""";"";"'sobreloja 8'";"'Santo Antonio'";"";"547,0";"432,3";"432,3";"1946""";"''";"''";"'CONCLUIDO'"
"'2020-02-14'";"2020-02-14 00:00:00";"1055393.00";"100.00";"'Sala > 4 Pavimentos'";"'av guararapes'";"131""";"";"'sobreloja 9'";"'Santo Antonio'";"";"547,0";"368,9";"368,9";"1946""";"''";"''";"'CONCLUIDO'"
"'2020-02-14'";"2020-02-14 00:00:00";"1055393.00";"100.00";"'Sala > 4 Pavimentos'";"'av guararapes'";"131""";"";"'sobreloja 4'";"'Santo Antonio'";"";"547,0";"432,3";"432,3";"1946""";"''";"''";"'CONCLUIDO'"
"'2020-06-11'";"2020-06-11 00:00:00";"101149.00";"100.00";"'Loja <= 4 Pavimentos'";"'rua pedro ivo'";"120""";"";"''";"'Santo Antonio'";"";"85,0";"81,0";"81,0";"1972""";"''";"''";"'CONCLUIDO'"
"'2020-06-11'";"2020-06-11 00:00:00";"85976.00";"100.00";"'Loja <= 4 Pavimentos'";"'rua pedro ivo'";"120""";"";"'andar 1'";"'Santo Antonio'";"";"85,0";"81,0";"81,0";"1972""";"''";"''";"'CONCLUIDO'"
"'2020-12-10'";"2020-12-10 00:00:00";"2600000.00";"100.00";"'Loja > 4 Pavimentos'";"'rua nova'";"318""";"";"'loja'";"'Santo Antonio'";"";"350,0";"996,0";"996,0";"1939""";"''";"''";"'CONCLUIDO'"
"'2020-11-06'";"2020-11-06 00:00:00";"35950.68";"100.00";"'Sala > 4 Pavimentos'";"'prc joaquim nabuco'";"37""";"";"'sala 0203 edf joaquim nabuco'";"'Santo Antonio'";"";"273,0";"39,77";"39,77";"1959""";"''";"''";"'CONCLUIDO'"
"'2020-03-17'";"2020-03-17 00:00:00";"35950.68";"100.00";"'Sala > 4 Pavimentos'";"'prc joaquim nabuco'";"37""";"";"'sala 0505 edf joaquim nabuco'";"'Santo Antonio'";"";"273,0";"39,77";"39,77";"1959""";"''";"''";"'CONCLUIDO'"
"'2020-05-25'";"2020-05-25 00:00:00";"35836.77";"100.00";"'Sala > 4 Pavimentos'";"'rua da palma'";"167""";"";"'sala 0803 edf ouro branco'";"'Santo Antonio'";"";"516,0";"21,0";"21,0";"1939""";"''";"''";"'CONCLUIDO'"
"'2020-02-04'";"2020-02-04 00:00:00";"284625.00";"100.00";"'Sala > 4 Pavimentos'";"'prc da independencia'";"29""";"";"'sala 1901 edf brasilar'";"'Santo Antonio'";"";"575,0";"158,89";"158,89";"1961""";"''";"''";"'CONCLUIDO'"
"'2020-02-04'";"2020-02-04 00:00:00";"336867.15";"100.00";"'Sala > 4 Pavimentos'";"'prc da independencia'";"29""";"";"'sala 1901 edf brasilar'";"'Santo Antonio'";"";"575,0";"158,89";"158,89";"1961""";"''";"''";"'CONCLUIDO'"
"'2020-08-10'";"2020-08-10 00:00:00";"51427.71";"100.00";"'Sala > 4 Pavimentos'";"'rua marques do herval'";"150""";"";"'sala 0604'";"'Santo Antonio'";"";"250,0";"52,96";"52,96";"1965""";"''";"''";"'CONCLUIDO'"
"'2020-06-04'";"2020-06-04 00:00:00";"50000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua frei caneca'";"59""";"";"'sala 0604 edf santa tecla'";"'Santo Antonio'";"";"1150,0";"51,4";"51,4";"1976""";"''";"''";"'CONCLUIDO'"
"'2020-07-23'";"2020-07-23 00:00:00";"800000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da palma'";"296""";"";"'sala 1 bloco t'";"'Santo Antonio'";"";"140,0";"31,0";"31,0";"1947""";"''";"''";"'CONCLUIDO'"
"'2020-07-23'";"2020-07-23 00:00:00";"100000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua da palma'";"296""";"";"'sala 0107 edf são josé'";"'Santo Antonio'";"";"140,0";"16,0";"16,0";"1947""";"''";"''";"'CONCLUIDO'"
"'2020-07-23'";"2020-07-23 00:00:00";"100000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua da palma'";"296""";"";"'sala 0105 edf são josé'";"'Santo Antonio'";"";"140,0";"11,0";"11,0";"1947""";"''";"''";"'CONCLUIDO'"
"'2020-07-23'";"2020-07-23 00:00:00";"100000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua da palma'";"296""";"";"'sala 0103 edf são josé'";"'Santo Antonio'";"";"140,0";"9,5";"9,5";"1947""";"''";"''";"'CONCLUIDO'"
"'2020-07-23'";"2020-07-23 00:00:00";"100000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua da palma'";"296""";"";"'sala 0101 edf são josé'";"'Santo Antonio'";"";"140,0";"24,9";"24,9";"1947""";"''";"''";"'CONCLUIDO'"
"'2020-09-08'";"2020-09-08 00:00:00";"58311.86";"100.00";"'Loja <= 4 Pavimentos'";"'rua camboa do carmo'";"119""";"";"'sala 0005'";"'Santo Antonio'";"";"176,0";"31,0";"31,0";"1961""";"''";"''";"'CONCLUIDO'"
"'2020-02-04'";"2020-02-04 00:00:00";"1.00";"100.00";"'Sala > 4 Pavimentos'";"'pat nossa senhora do carmo'";"30""";"";"'sala 0203 edf igarassú'";"'Santo Antonio'";"";"462,0";"81,25";"81,25";"1957""";"''";"''";"'CONCLUIDO'"
"'2020-02-04'";"2020-02-04 00:00:00";"1.00";"100.00";"'Sala > 4 Pavimentos'";"'pat nossa senhora do carmo'";"30""";"";"'sala 0204 edf igarassú'";"'Santo Antonio'";"";"462,0";"101,11";"101,11";"1957""";"''";"''";"'CONCLUIDO'"
"'2020-01-06'";"2020-01-06 00:00:00";"60000.00";"100.00";"'Sala > 4 Pavimentos'";"'pat nossa senhora do carmo'";"30""";"";"'sala 0205 edf igarassú'";"'Santo Antonio'";"";"462,0";"79,8";"79,8";"1957""";"''";"''";"'CONCLUIDO'"
"'2020-07-07'";"2020-07-07 00:00:00";"60000.00";"100.00";"'Sala > 4 Pavimentos'";"'pat nossa senhora do carmo'";"30""";"";"'sala 0805 edf igarassú'";"'Santo Antonio'";"";"462,0";"79,8";"79,8";"1957""";"''";"''";"'CONCLUIDO'"
"'2020-12-18'";"2020-12-18 00:00:00";"70000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua marques do herval'";"167""";"";"'sala 1010 edf príncipe de nassau'";"'Santo Antonio'";"";"668,61";"47,33";"47,33";"1979""";"''";"''";"'CONCLUIDO'"
"'2020-01-23'";"2020-01-23 00:00:00";"72800.00";"100.00";"'Sala > 4 Pavimentos'";"'rua marques do herval'";"167""";"";"'sala 1009 edf príncipe de nassau'";"'Santo Antonio'";"";"668,61";"49,11";"49,11";"1979""";"''";"''";"'CONCLUIDO'"
"'2020-07-09'";"2020-07-09 00:00:00";"1423574.63";"100.00";"'Loja <= 4 Pavimentos'";"'rua do livramento'";"64""";"";"''";"'Santo Antonio'";"";"258,95";"294,0";"294,0";"1939""";"''";"''";"'CONCLUIDO'"
"'2020-11-05'";"2020-11-05 00:00:00";"1749068.25";"100.00";"'Loja <= 4 Pavimentos'";"'rua direita'";"2""";"";"''";"'Santo Antonio'";"";"210,63";"600,0";"600,0";"1939""";"''";"''";"'CONCLUIDO'"
"'2020-07-09'";"2020-07-09 00:00:00";"558109.06";"100.00";"'Galpão'";"'rua do fogo'";"119""";"";"''";"'Santo Antonio'";"";"150,34";"136,0";"136,0";"1939""";"''";"''";"'CONCLUIDO'"
